temperature_2m_max,temperature_2m_min,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,locations_value,year
26.03499985,20.58499908,0.900000036,24.60936356,53.63999558,Bengaluru,2012
27.18499947,20.53499985,0.5,22.50503731,49.31999969,Bengaluru,2012
27.38500023,20.68499947,0.400000006,23.1102066,46.07999802,Bengaluru,2012
27.58499908,20.13500023,2.099999905,21.97179985,48.59999847,Bengaluru,2012
26.68499947,20.18499947,1.200000048,24.96749878,52.91999817,Bengaluru,2012
26.43499947,20.03499985,3.700000048,21.96294975,48.23999786,Bengaluru,2012
25.63500023,20.2349987,0,24.12268257,48.95999908,Bengaluru,2012
27.13500023,19.03499985,0.300000012,21.6479454,46.07999802,Bengaluru,2012
26.7349987,19.03499985,0.100000002,24.13074303,49.68000031,Bengaluru,2012
26.93499947,18.88500023,0,28.16295624,55.07999802,Bengaluru,2012
26.83499908,18.93499947,0,24.48264694,48.95999908,Bengaluru,2012
27.28499985,18.88500023,0.100000002,26.00984192,55.79999924,Bengaluru,2012
25.53499985,19.43499947,0.100000002,27.19370461,52.19999695,Bengaluru,2012
27.63500023,19.78499985,1.299999952,28.85619354,69.83999634,Bengaluru,2012
27.13500023,19.93499947,0.5,28.08230782,63.72000122,Bengaluru,2012
24.38500023,19.58499908,6.800000191,24.14416504,50.0399971,Bengaluru,2012
24.63500023,19.43499947,11.30000019,19.79999924,43.56000137,Bengaluru,2012
26.2349987,19.4849987,2.999999762,19.45332909,46.07999802,Bengaluru,2012
25.83499908,19.58499908,10.40000057,22.8621254,51.47999954,Bengaluru,2012
25.78499985,19.53499985,10.90000057,20.52315521,51.83999634,Bengaluru,2012
24.2349987,19.08499908,10.30000019,21.07768631,47.15999985,Bengaluru,2012
23.18499947,19.2349987,13.30000019,18.69228554,41.0399971,Bengaluru,2012
26.28499985,18.88500023,2.799999952,20.00835609,43.56000137,Bengaluru,2012
27.13500023,19.03499985,0,14.77754974,36,Bengaluru,2012
26.83499908,19.68499947,1.600000024,17.11420441,35.63999939,Bengaluru,2012
26.88500023,19.43499947,1.200000048,16.17998505,37.07999802,Bengaluru,2012
26.43499947,19.43499947,5.199999809,18.84420204,39.59999847,Bengaluru,2012
25.88500023,19.58499908,0.400000006,24.01499558,48.59999847,Bengaluru,2012
26.53499985,18.08499908,0,24.99343872,48.59999847,Bengaluru,2012
27.88500023,18.03499985,0,16.92382813,39.23999786,Bengaluru,2012
27.43499947,18.58499908,0.200000003,16.16796684,34.20000076,Bengaluru,2012
27.18499947,18.7349987,0.200000003,8.28782177,26.63999939,Bengaluru,2012
28.53499985,19.13500023,23.89999962,8.654986382,21.23999977,Bengaluru,2012
24.33499908,20.08499908,9.500001907,13.89618683,32.0399971,Bengaluru,2012
26.18499947,19.63500023,9.70000267,15.51762867,34.20000076,Bengaluru,2012
25.13500023,19.2349987,12.39999962,18.12913704,36,Bengaluru,2012
24.13500023,19.38500023,0.5,20.833395,53.63999558,Bengaluru,2012
24.43499947,19.4849987,3.100000143,24.69348145,49.68000031,Bengaluru,2012
24.58499908,19.63500023,18.89999962,22.72566795,47.51999664,Bengaluru,2012
22.68499947,19.28499985,17.29999924,18.86138916,38.88000107,Bengaluru,2012
23.28499985,19.38500023,8,24.81912231,46.07999802,Bengaluru,2012
25.33499908,18.9849987,5.099999905,25.49908066,59.39999771,Bengaluru,2012
26.13500023,19.88500023,3.899999857,26.28246498,50.75999832,Bengaluru,2012
24.78499985,20.08499908,6.199999332,24.8426075,55.43999863,Bengaluru,2012
25.18499947,19.43499947,2.099999905,23.97989082,60.12000275,Bengaluru,2012
25.93499947,18.4849987,0.600000024,25.23340607,48.23999786,Bengaluru,2012
26.33499908,18.33499908,1.200000048,19.46997452,41.76000214,Bengaluru,2012
25.78499985,18.93499947,5.300000191,17.87355423,36.71999741,Bengaluru,2012
24.4849987,19.28499985,6.099999905,17.55530548,38.88000107,Bengaluru,2012
25.08499908,19.2349987,3.800000191,19.6026516,41.39999771,Bengaluru,2012
26.43499947,19.33499908,1.300000072,23.40276909,47.51999664,Bengaluru,2012
26.33499908,19.33499908,0.300000012,23.14102936,47.51999664,Bengaluru,2012
26.38500023,19.08499908,0.600000024,18.22894287,38.15999985,Bengaluru,2012
26.4849987,19.08499908,1,15.18841457,35.63999939,Bengaluru,2012
26.4849987,19.4849987,0.100000002,17.46278191,37.07999802,Bengaluru,2012
27.13500023,18.4849987,5,18.80633736,41.0399971,Bengaluru,2012
26.53499985,18.4849987,0,20.47890663,43.91999817,Bengaluru,2012
26.28499985,18.53499985,0.699999988,14.04461479,33.11999893,Bengaluru,2012
26.38500023,18.33499908,0,14.93457699,34.20000076,Bengaluru,2012
26.93499947,17.88500023,0,9.47012043,26.28000069,Bengaluru,2012
26.9849987,17.33499908,0,10.38398743,24.84000015,Bengaluru,2012
28.2349987,17.03499985,0,9.178235054,20.15999985,Bengaluru,2012
28.08499908,16.88500023,0,11.60965061,27.71999931,Bengaluru,2012
28.88500023,17.28499985,0,10.46479797,23.03999901,Bengaluru,2012
28.18499947,17.83499908,0,11.79240417,28.44000053,Bengaluru,2012
28.13500023,17.4849987,0,13.1041975,31.31999779,Bengaluru,2012
28.28499985,17.7349987,0,11.52562332,28.79999924,Bengaluru,2012
27.13500023,18.93499947,21.20000267,10.69145298,26.63999939,Bengaluru,2012
25.83499908,18.7349987,15.89999962,15.31587315,31.68000031,Bengaluru,2012
26.33499908,19.4849987,33.49999619,11.45795822,25.55999947,Bengaluru,2012
24.9849987,19.7349987,8.199999809,11.44097805,24.47999954,Bengaluru,2012
25.28499985,18.78499985,2,13.55150032,32.0399971,Bengaluru,2012
26.7349987,16.68499947,0,20.01807213,43.91999817,Bengaluru,2012
27.18499947,16.18499947,0,18.21827507,40.68000031,Bengaluru,2012
27.28499985,16.03499985,0,13.20272636,33.11999893,Bengaluru,2012
27.7349987,17.33499908,0,9.585739136,23.39999962,Bengaluru,2012
28.03499985,17.78499985,0,7.968938828,17.28000069,Bengaluru,2012
26.38500023,18.9849987,0.900000036,10.5940361,23.03999901,Bengaluru,2012
27.08499908,19.43499947,3.400000334,9.47012043,19.07999992,Bengaluru,2012
25.2349987,17.28499985,1.100000024,9.028754234,24.84000015,Bengaluru,2012
27.58499908,16.28499985,0,10.93120289,25.91999817,Bengaluru,2012
28.38500023,17.4849987,0,9.693296433,25.19999886,Bengaluru,2012
26.53499985,18.13500023,0.400000006,8.654986382,17.63999939,Bengaluru,2012
27.38500023,19.53499985,3.200000286,11.96695423,23.39999962,Bengaluru,2012
28.13500023,19.18499947,10.90000057,8.225034714,25.55999947,Bengaluru,2012
27.03499985,19.33499908,23.30000114,3.893995285,21.59999847,Bengaluru,2012
25.2349987,18.53499985,0.100000002,8.714676857,25.55999947,Bengaluru,2012
27.43499947,18.18499947,0,17.31745911,36.71999741,Bengaluru,2012
27.03499985,18.38500023,0,16.7815609,38.88000107,Bengaluru,2012
25.43499947,18.13500023,10.19999886,17.05731392,41.39999771,Bengaluru,2012
22.88500023,19.38500023,15.00000095,17.01547432,32.39999771,Bengaluru,2012
25.08499908,19.18499947,1.900000095,21.2674408,44.63999558,Bengaluru,2012
24.78499985,18.7349987,1.500000119,14.97357559,41.39999771,Bengaluru,2012
25.08499908,18.18499947,0.600000024,17.2274189,34.56000137,Bengaluru,2012
25.28499985,18.93499947,3,15.03835011,35.27999878,Bengaluru,2012
25.93499947,19.13500023,0.300000012,10.89557648,26.63999939,Bengaluru,2012
26.88500023,17.9849987,0,11.09010315,27,Bengaluru,2012
26.03499985,16.58499908,0,14.20518208,32.39999771,Bengaluru,2012
26.13500023,16.28499985,0,19.33638954,41.39999771,Bengaluru,2012
25.28499985,16.38500023,0.400000006,20.08916092,43.56000137,Bengaluru,2012
24.93499947,16.93499947,5.800000191,19.73443604,39.23999786,Bengaluru,2012
20.18499947,17.43499947,58.30000305,29.80834579,61.56000137,Bengaluru,2012
19.33499908,17.43499947,11.80000019,24.5671978,49.68000031,Bengaluru,2012
24.93499947,17.93499947,3.400000095,23.42490768,54.71999741,Bengaluru,2012
24.9849987,17.83499908,6.199999809,18.5321331,38.15999985,Bengaluru,2012
25.9849987,18.03499985,2.600000143,13.04968929,30.96000099,Bengaluru,2012
25.03499985,18.18499947,1.700000167,9.227523804,17.63999939,Bengaluru,2012
27.13500023,17.03499985,0,11.60965061,26.63999939,Bengaluru,2012
25.88500023,16.43499947,0.300000012,7.729526997,19.07999992,Bengaluru,2012
26.53499985,17.78499985,0,9.114471436,23.39999962,Bengaluru,2012
26.78499985,17.18499947,0,10.5940361,27,Bengaluru,2012
27.18499947,16.53499985,0,11.65977669,27.3599987,Bengaluru,2012
26.68499947,16.28499985,0,12.37164497,26.63999939,Bengaluru,2012
26.93499947,15.48500061,0,12.31389427,28.79999924,Bengaluru,2012
26.43499947,14.43500042,0,11.79240417,27.3599987,Bengaluru,2012
25.28499985,13.0350008,0,14.98222828,33.11999893,Bengaluru,2012
24.93499947,12.43500042,0,14.51206398,32.76000214,Bengaluru,2012
25.08499908,11.83500004,0,13.47958279,31.68000031,Bengaluru,2012
25.88500023,11.18500042,0,10.2962513,25.19999886,Bengaluru,2012
26.33499908,11.43500042,0,9.793059349,24.84000015,Bengaluru,2012
26.7349987,11.38500023,0,8.825508118,17.28000069,Bengaluru,2012
27.88500023,14.43500042,0,8.707238197,23.75999832,Bengaluru,2012
27.7349987,17.28499985,0,8.557102203,16.91999817,Bengaluru,2012
26.43499947,17.68499947,0.100000002,13.36371136,30.23999786,Bengaluru,2012
23.9849987,18.63500023,12.39999962,13.60876179,30.59999847,Bengaluru,2012
26.03499985,16.58499908,0,14.83007622,32.39999771,Bengaluru,2012
27.13500023,16.03499985,0,13.20272636,31.31999779,Bengaluru,2012
26.63500023,16.58499908,0,13.75557995,32.0399971,Bengaluru,2012
26.4849987,15.33500004,0,14.14575577,33.11999893,Bengaluru,2012
26.43499947,13.18500042,0,14.9041729,34.91999817,Bengaluru,2012
26.4849987,12.73500061,0,14.02152538,33.83999634,Bengaluru,2012
26.38500023,12.73500061,0,9.255571365,22.31999779,Bengaluru,2012
26.88500023,13.0350008,0,12.96499825,26.28000069,Bengaluru,2012
26.9849987,13.98500061,0,12.76858616,29.15999985,Bengaluru,2012
24.63500023,17.03499985,6.900000095,19.00854683,38.15999985,Bengaluru,2012
21.13500023,18.4849987,16.70000267,17.93508148,37.79999924,Bengaluru,2012
25.78499985,18.7349987,0,20.96980476,41.39999771,Bengaluru,2012
26.03499985,16.43499947,0,18.5321331,38.15999985,Bengaluru,2012
26.18499947,14.0350008,0,11.98318768,27,Bengaluru,2012
26.53499985,13.08500004,0,9.693296433,24.84000015,Bengaluru,2012
27.18499947,13.13500023,0,8.942214012,17.28000069,Bengaluru,2012
27.68499947,12.83500004,0,9.511088371,23.75999832,Bengaluru,2012
27.33499908,13.23500061,0,11.21213531,27,Bengaluru,2012
28.13500023,13.88500023,0,10.31511498,21.23999977,Bengaluru,2012
27.58499908,14.08500004,0,13.70839119,27,Bengaluru,2012
27.03499985,14.63500023,0,13.20272636,29.15999985,Bengaluru,2012
26.18499947,13.18500042,0,15.18841457,35.27999878,Bengaluru,2012
25.58499908,12.58500004,0,19.52315521,41.76000214,Bengaluru,2012
25.88500023,14.7850008,0,24.69610405,48.59999847,Bengaluru,2012
25.18499947,14.38500023,0,19.25579262,42.11999893,Bengaluru,2012
26.03499985,13.83500004,0,15.62997055,36,Bengaluru,2012
27.28499985,14.5350008,0,14.24162865,33.47999954,Bengaluru,2012
26.78499985,14.18500042,0,13.905509,31.31999779,Bengaluru,2012
27.2349987,13.83500004,0,12.24529266,30.23999786,Bengaluru,2012
26.88500023,13.58500004,0,13.6610384,32.0399971,Bengaluru,2012
26.93499947,14.93500042,0,10.49571323,25.55999947,Bengaluru,2012
26.9849987,14.58500004,0,14.79945946,33.47999954,Bengaluru,2012
27.2349987,14.63500023,0,15.94600964,36,Bengaluru,2012
27.53499985,15.33500004,0,14.79945946,30.59999847,Bengaluru,2012
26.18499947,15.98499966,0.100000002,11.5928936,29.87999916,Bengaluru,2012
24.63500023,18.4849987,0.900000036,15.46324444,32.76000214,Bengaluru,2012
26.53499985,19.28499985,2,14.18692303,32.76000214,Bengaluru,2012
26.7349987,19.03499985,0.100000002,13.70839024,30.59999847,Bengaluru,2012
28.9849987,16.9849987,0,11.72627735,26.28000069,Bengaluru,2013
29.4849987,15.68500042,0,10.82995796,23.75999832,Bengaluru,2013
30.38500023,14.88500023,0,12.78380203,23.39999962,Bengaluru,2013
30.2349987,16.38500023,0,13.6610384,27.3599987,Bengaluru,2013
29.4849987,17.08499908,0,13.6847353,28.44000053,Bengaluru,2013
28.63500023,17.53499985,0,14.68958855,28.79999924,Bengaluru,2013
29.08499908,16.68499947,0,13.6847353,30.23999786,Bengaluru,2013
29.38500023,15.93500042,0,12.26115799,27,Bengaluru,2013
28.43499947,16.4849987,0,15.13713264,35.27999878,Bengaluru,2013
28.28499985,15.5350008,0,11.30422878,28.44000053,Bengaluru,2013
28.28499985,15.13500023,0,12.37164497,31.31999779,Bengaluru,2013
28.08499908,13.83500004,0,12.22410679,30.23999786,Bengaluru,2013
28.38500023,12.93500042,0,14.05844975,33.11999893,Bengaluru,2013
28.78499985,12.38500023,0,14.44044304,33.83999634,Bengaluru,2013
28.28499985,12.2850008,0,16.5951786,36.71999741,Bengaluru,2013
27.63500023,13.38500023,0,17.5331459,38.51999664,Bengaluru,2013
26.83499908,13.68500042,0,13.70839119,33.11999893,Bengaluru,2013
27.43499947,13.18500042,0,13.77911377,27.3599987,Bengaluru,2013
28.43499947,14.43500042,0,11.92898941,25.55999947,Bengaluru,2013
27.93499947,13.68500042,0,14.20518208,26.28000069,Bengaluru,2013
28.28499985,15.18500042,0,15.12428379,27.71999931,Bengaluru,2013
27.78499985,14.5350008,0,14.44044304,34.56000137,Bengaluru,2013
27.43499947,14.08500004,0,14.26436138,27.71999931,Bengaluru,2013
27.83499908,13.38500023,0,15.54266167,28.79999924,Bengaluru,2013
27.83499908,13.63500023,0,13.36371136,29.51999855,Bengaluru,2013
27.68499947,12.63500023,0,14.61883736,31.68000031,Bengaluru,2013
27.63500023,13.68500042,0,14.2416296,32.76000214,Bengaluru,2013
28.18499947,14.13500023,0,13.7225647,27,Bengaluru,2013
28.18499947,15.08500004,0,14.05844975,27,Bengaluru,2013
28.4849987,15.68500042,0,16.9658947,33.47999954,Bengaluru,2013
28.58499908,14.98500061,0,16.5951786,34.20000076,Bengaluru,2013
28.13500023,14.23500061,0,12.66156387,31.31999779,Bengaluru,2013
27.7349987,13.73500061,0,11.01388168,28.44000053,Bengaluru,2013
28.13500023,12.98500061,0,12.68201828,26.63999939,Bengaluru,2013
28.4849987,13.68500042,0,14.33686066,25.91999817,Bengaluru,2013
28.58499908,16.28499985,0,14.05844975,28.07999992,Bengaluru,2013
28.63500023,17.63500023,0,11.75387669,24.84000015,Bengaluru,2013
29.28499985,17.28499985,0,7.127635956,20.15999985,Bengaluru,2013
28.18499947,18.7349987,0,10.08642673,18.3599987,Bengaluru,2013
30.2349987,16.28499985,0,17.76081085,32.39999771,Bengaluru,2013
29.93499947,15.88500023,0,16.70027542,33.11999893,Bengaluru,2013
28.28499985,15.58500004,0,19.49326134,42.83999634,Bengaluru,2013
29.83499908,16.68499947,0,16.21599197,36.71999741,Bengaluru,2013
28.03499985,17.43499947,0.100000002,14.75999928,34.56000137,Bengaluru,2013
26.28499985,18.58499908,0,13.77911377,30.23999786,Bengaluru,2013
28.7349987,18.2349987,1.700000167,12.01558876,30.59999847,Bengaluru,2013
28.68499947,18.7349987,1.899999976,15.2819891,32.76000214,Bengaluru,2013
28.28499985,19.63500023,7.100000382,13.00990295,32.39999771,Bengaluru,2013
26.83499908,19.18499947,1.100000024,11.96695328,25.19999886,Bengaluru,2013
29.33499908,19.18499947,0,15.3792057,27.71999931,Bengaluru,2013
29.93499947,16.88500023,0,15.11142445,27.71999931,Bengaluru,2013
30.08499908,15.93500042,0,15.51762867,29.87999916,Bengaluru,2013
29.88500023,15.13500023,0,14.11365318,34.20000076,Bengaluru,2013
30.28499985,15.18500042,0,13.1041975,28.07999992,Bengaluru,2013
31.28499985,13.98500061,0,12.64620018,30.96000099,Bengaluru,2013
30.93499947,13.18500042,0,13.7979126,32.76000214,Bengaluru,2013
31.03499985,13.98500061,0,18.01439285,39.59999847,Bengaluru,2013
31.2349987,15.63500023,0,13.33944511,26.28000069,Bengaluru,2013
31.68499947,15.88500023,0,16.17998695,37.43999863,Bengaluru,2013
31.83499908,16.68499947,0,15.62997055,37.43999863,Bengaluru,2013
31.58499908,17.28499985,0,19.41665268,42.11999893,Bengaluru,2013
31.58499908,16.33499908,0,17.28749847,39.23999786,Bengaluru,2013
31.38500023,15.38500023,0,15.62997246,36,Bengaluru,2013
30.53499985,17.83499908,0,17.46278191,39.23999786,Bengaluru,2013
27.9849987,19.08499908,1.700000048,20.61766052,42.83999634,Bengaluru,2013
29.58499908,19.63500023,4.600000382,16.45006943,34.91999817,Bengaluru,2013
30.18499947,19.43499947,0,12.87975216,30.59999847,Bengaluru,2013
31.78499985,19.08499908,0,15.07278347,32.0399971,Bengaluru,2013
32.28499985,19.18499947,0,14.27798271,26.28000069,Bengaluru,2013
32.43500137,18.9849987,0,13.6847353,25.55999947,Bengaluru,2013
32.5850029,19.13500023,0,9.199390411,20.88000107,Bengaluru,2013
33.48500061,19.08499908,0,14.38649368,28.79999924,Bengaluru,2013
32.88500214,18.4849987,0,16.45006943,32.0399971,Bengaluru,2013
32.18500137,17.43499947,0,16.29969406,32.76000214,Bengaluru,2013
31.58499908,17.53499985,0,15.98659325,29.51999855,Bengaluru,2013
32.5850029,19.08499908,0,14.48972034,27.3599987,Bengaluru,2013
32.8350029,18.68499947,0,16.07149124,29.15999985,Bengaluru,2013
33.63500214,17.38500023,0,16.75064087,30.96000099,Bengaluru,2013
34.23500061,18.33499908,0,15.59676743,30.96000099,Bengaluru,2013
34.13500214,19.68499947,0,13.23703861,29.87999916,Bengaluru,2013
33.53499985,20.13500023,0,16.87397957,32.39999771,Bengaluru,2013
33.23500061,19.7349987,0,15.13713264,31.68000031,Bengaluru,2013
34.23500061,18.53499985,0,17.55161476,33.83999634,Bengaluru,2013
33.8350029,18.78499985,0,13.83074856,29.51999855,Bengaluru,2013
32.73500061,21.43499947,0,11.16580486,24.47999954,Bengaluru,2013
33.53499985,21.43499947,0,10.39022636,24.11999893,Bengaluru,2013
34.28499985,21.63500023,0,11.79240417,29.51999855,Bengaluru,2013
33.78499985,21.38500023,0,10.9489727,26.28000069,Bengaluru,2013
34.68500137,22.28499985,0,11.59289455,24.84000015,Bengaluru,2013
34.48500061,23.03499985,0.200000003,11.20057106,23.75999832,Bengaluru,2013
32.03499985,22.13500023,6.299999714,8.654986382,24.84000015,Bengaluru,2013
31.7349987,21.83499908,3.600000382,8.669948578,21.59999847,Bengaluru,2013
31.78499985,21.78499985,0.400000006,7.89541626,24.47999954,Bengaluru,2013
33.38500214,21.28499985,0,10.08642673,25.91999817,Bengaluru,2013
33.18500137,22.08499908,0,8.350137711,27.71999931,Bengaluru,2013
34.3350029,20.53499985,0,12.39780617,30.23999786,Bengaluru,2013
35.3350029,19.83499908,0,11.18320084,29.87999916,Bengaluru,2013
34.63500214,21.28499985,0,10.79999924,22.68000031,Bengaluru,2013
33.28499985,22.63500023,0,13.7225647,32.39999771,Bengaluru,2013
34.0850029,21.28499985,0,10.51421833,24.47999954,Bengaluru,2013
34.78499985,20.4849987,0,10.13769245,23.03999901,Bengaluru,2013
35.5850029,20.43499947,0,15.85635567,35.63999939,Bengaluru,2013
34.38500214,19.38500023,0,11.79240417,27.3599987,Bengaluru,2013
34.43500137,21.13500023,0,15.29470348,29.15999985,Bengaluru,2013
32.8350029,22.13500023,0,12.81923485,29.51999855,Bengaluru,2013
34.48500061,21.83499908,0,11.45795822,33.11999893,Bengaluru,2013
34.98500061,21.2349987,0,9.693295479,24.84000015,Bengaluru,2013
34.28499985,21.33499908,0,9.178235054,24.47999954,Bengaluru,2013
32.88500214,21.68499947,0,11.30422878,24.84000015,Bengaluru,2013
32.88500214,21.2349987,0,11.72075081,25.55999947,Bengaluru,2013
33.38500214,21.68499947,0,10.08642673,22.68000031,Bengaluru,2013
32.18500137,21.78499985,0,12.57425976,26.63999939,Bengaluru,2013
31.38500023,21.88500023,0,15.27350521,30.59999847,Bengaluru,2013
32.48500061,21.43499947,2.999999762,10.82995796,23.03999901,Bengaluru,2013
31.03499985,21.33499908,8.099999428,10.46479797,26.28000069,Bengaluru,2013
31.38500023,20.9849987,1,10.24577999,24.47999954,Bengaluru,2013
31.28499985,20.9849987,0,8.28782177,27,Bengaluru,2013
32.03499985,21.03499985,0.200000003,13.67999935,29.51999855,Bengaluru,2013
32.8350029,20.7349987,0,10.68539143,32.0399971,Bengaluru,2013
34.78499985,20.7349987,0,14.48972034,27.3599987,Bengaluru,2013
34.73500061,20.03499985,0,13.00492191,25.55999947,Bengaluru,2013
34.38500214,22.08499908,0,9.531504631,25.91999817,Bengaluru,2013
34.18500137,22.2349987,0.699999988,15.07278347,31.31999779,Bengaluru,2013
33.43500137,22.4849987,2.200000048,11.25251865,28.79999924,Bengaluru,2013
32.68500137,22.03499985,3.200000048,10.2962513,21.59999847,Bengaluru,2013
32.23500061,21.63500023,0,6.877789974,24.84000015,Bengaluru,2013
32.98500061,22.4849987,0,9.504273415,25.55999947,Bengaluru,2013
33.68500137,22.43499947,1,11.72075081,28.79999924,Bengaluru,2013
34.28499985,22.2349987,4.599999905,11.50311279,30.23999786,Bengaluru,2013
33.13500214,22.2349987,0.300000012,12.23999977,28.07999992,Bengaluru,2013
33.63500214,21.83499908,7.700000286,13.20763397,32.0399971,Bengaluru,2013
30.4849987,21.68499947,0.600000024,17.72794342,39.95999908,Bengaluru,2013
31.13500023,21.63500023,0,13.52757168,33.83999634,Bengaluru,2013
31.83499908,21.4849987,0,20.52315712,45,Bengaluru,2013
32.38500214,20.88500023,0,17.07629776,38.88000107,Bengaluru,2013
31.88500023,20.53499985,0,16.03920174,36.36000061,Bengaluru,2013
33.13500214,21.4849987,0,9.387651444,23.39999962,Bengaluru,2013
33.3350029,21.7349987,7.200000286,11.04326057,25.91999817,Bengaluru,2013
32.03499985,21.4849987,21.89999962,10.80599785,27.3599987,Bengaluru,2013
31.68499947,20.4849987,90.29999542,17.76081085,34.91999817,Bengaluru,2013
31.28499985,20.18499947,0.5,15.14141369,33.11999893,Bengaluru,2013
30.7349987,21.28499985,2.199999809,15.94194412,31.68000031,Bengaluru,2013
31.03499985,20.88500023,0.400000006,17.51835632,38.15999985,Bengaluru,2013
30.83499908,20.58499908,0,19.70815086,41.39999771,Bengaluru,2013
30.28499985,20.78499985,0.400000006,20.43138695,41.76000214,Bengaluru,2013
29.68499947,20.7349987,1.100000024,22.28804207,43.91999817,Bengaluru,2013
28.88500023,20.9849987,13.5,20.18890762,41.76000214,Bengaluru,2013
27.2349987,20.63500023,11.59999943,19.35313797,40.68000031,Bengaluru,2013
27.18499947,20.68499947,4.400000095,19.35313797,40.68000031,Bengaluru,2013
27.93499947,20.33499908,18,13.6847353,32.39999771,Bengaluru,2013
27.43499947,19.9849987,14.10000038,15.71679306,31.31999779,Bengaluru,2013
24.38500023,19.83499908,8.600000382,15.87677479,30.96000099,Bengaluru,2013
23.93499947,19.38500023,16.29999924,18.22894287,37.79999924,Bengaluru,2013
23.88500023,19.68499947,0.800000012,19.49326134,42.11999893,Bengaluru,2013
27.08499908,19.38500023,2.900000095,19.93047714,44.27999878,Bengaluru,2013
26.63500023,19.2349987,2.100000143,15.87677479,35.27999878,Bengaluru,2013
27.13500023,20.03499985,7.399999142,17.07250404,36.71999741,Bengaluru,2013
27.4849987,20.38500023,5.199999809,19.44333267,40.31999969,Bengaluru,2013
25.9849987,19.9849987,1.200000048,22.03364754,45,Bengaluru,2013
26.63500023,19.78499985,0,27.80402756,55.79999924,Bengaluru,2013
26.58499908,19.7349987,5.099999905,26.63999939,54.36000061,Bengaluru,2013
25.18499947,20.43499947,16.20000076,24.48264694,51.47999954,Bengaluru,2013
22.83499908,19.63500023,1.900000095,23.49120712,49.31999969,Bengaluru,2013
25.83499908,19.63500023,0.300000012,28.44227791,58.67999649,Bengaluru,2013
26.33499908,20.43499947,3.899999857,28.5219059,67.31999969,Bengaluru,2013
26.33499908,20.38500023,2,29.1221981,60.83999634,Bengaluru,2013
26.43499947,20.28499985,1,30.0098381,58.31999969,Bengaluru,2013
25.18499947,20.38500023,10.70000076,25.58280563,60.83999634,Bengaluru,2013
24.53499985,19.63500023,3.899999857,22.69142532,45.36000061,Bengaluru,2013
24.18499947,19.83499908,5.799999714,22.14804459,44.27999878,Bengaluru,2013
25.38500023,19.7349987,5.399999619,20.6741581,48.95999908,Bengaluru,2013
25.08499908,20.33499908,0.700000048,21.6479454,48.23999786,Bengaluru,2013
25.43499947,20.28499985,8.600000382,21.07768631,46.43999863,Bengaluru,2013
25.28499985,20.43499947,3.599999905,24.90513229,50.75999832,Bengaluru,2013
25.53499985,20.58499908,3.199999809,28.4604969,62.63999558,Bengaluru,2013
25.53499985,19.93499947,5.300000668,27.00959778,60.12000275,Bengaluru,2013
25.93499947,19.93499947,6,23.04281235,52.19999695,Bengaluru,2013
25.2349987,19.08499908,9.000000954,21.82977676,46.07999802,Bengaluru,2013
26.2349987,18.93499947,0.400000006,20.90791321,44.63999558,Bengaluru,2013
25.58499908,18.93499947,1.900000215,21.03152084,43.56000137,Bengaluru,2013
25.9849987,19.08499908,0.600000024,23.44426537,46.43999863,Bengaluru,2013
25.83499908,19.63500023,0.100000002,26.28246498,51.11999893,Bengaluru,2013
25.83499908,19.4849987,9.300000191,23.75999832,49.68000031,Bengaluru,2013
26.13500023,19.28499985,4.700000286,27.00959778,56.88000107,Bengaluru,2013
26.2349987,19.33499908,2.400000095,23.93390656,49.68000031,Bengaluru,2013
25.68499947,19.9849987,0.600000024,21.21863174,44.63999558,Bengaluru,2013
25.78499985,20.38500023,1,22.61418915,44.27999878,Bengaluru,2013
25.93499947,19.28499985,9.199999809,21.65991592,51.47999954,Bengaluru,2013
26.03499985,19.2349987,5,24.18707085,52.19999695,Bengaluru,2013
25.63500023,19.93499947,2.900000095,21.97179985,47.51999664,Bengaluru,2013
24.83499908,18.7349987,4,25.26420212,53.63999558,Bengaluru,2013
23.9849987,18.88500023,7.999999523,23.79542732,46.43999863,Bengaluru,2013
23.13500023,18.88500023,4.999999523,23.79542732,54.36000061,Bengaluru,2013
25.88500023,19.13500023,3,23.31955338,51.11999893,Bengaluru,2013
26.33499908,19.88500023,1.899999976,21.62698364,46.07999802,Bengaluru,2013
26.03499985,20.08499908,8.700000763,21.2674408,49.31999969,Bengaluru,2013
26.03499985,19.63500023,8.900000572,23.04281235,55.43999863,Bengaluru,2013
25.88500023,19.93499947,3.199999809,23.46912766,49.68000031,Bengaluru,2013
25.2349987,19.43499947,6,25.58280563,59.39999771,Bengaluru,2013
21.9849987,18.78499985,8.700000763,22.32290077,52.19999695,Bengaluru,2013
24.88500023,18.88500023,5.700000763,28.17445564,62.63999558,Bengaluru,2013
24.58499908,19.38500023,6.699999332,28.31211662,62.27999496,Bengaluru,2013
23.28499985,18.88500023,3.900000095,29.17777061,57.23999786,Bengaluru,2013
23.88500023,18.43499947,6.5,31.71271133,64.43999481,Bengaluru,2013
24.43499947,18.38500023,7.400000095,28.63980293,72,Bengaluru,2013
24.08499908,19.7349987,1.600000024,31.21222878,69.83999634,Bengaluru,2013
24.13500023,19.4849987,2.299999952,26.1241951,64.0799942,Bengaluru,2013
24.13500023,19.78499985,0,23.14102936,45,Bengaluru,2013
